Event,Type,Net,Length,Maturity,Comment,Dorsal,Lateral
78,RMT8,1,21,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,22,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,23,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,20,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,20,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,26,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,26,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,44,FS1,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,32,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,26,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,20,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,25,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,26,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,37,FS1,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,30,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,21,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,28,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,23,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,22,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,25,J,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,1,40,FS2,,JR255A_krill_image_67.JPG,JR255A_krill_image_68.JPG
78,RMT8,2,37,MS1,Board 1,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,38,MS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,37,MS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,38,FS1,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,25,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,43,MS3,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,35,MS1,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,34,MS1,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,30,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,26,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,38,FS1,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,43,FS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,23,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,46,MS3,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,29,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,25,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,40,MS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,38,MS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,33,FS1,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,42,MS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,42,FS2,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,24,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,42,MS3,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,26,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,28,J,,JR255A_krill_image_69.JPG,JR255A_krill_image_70.JPG
78,RMT8,2,32,FS1,Board 2,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,32,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,35,MS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,27,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,24,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,41,MS2,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,23,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,39,FS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,24,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,24,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,28,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,39,MS3,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,43,MS3,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,38,FS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,21,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,20,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,35,MS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,29,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,26,J,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,34,MS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,36,FS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,38,FS1,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,39,MS2,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,40,MS2,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,42,MS2,,JR255A_krill_image_71.JPG,JR255A_krill_image_72.JPG
78,RMT8,2,34,FS1,Board 3,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,23,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,25,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,29,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,40,MS1,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,41,MS2,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,43,MS2,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,23,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,35,FS1,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,44,MS3,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,46,FS2,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,24,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,30,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,35,MS1,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,34,MS1,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,38,FS2,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,44,MS2,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,43,MS3,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,25,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,26,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,37,MS1,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,27,J,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,45,MS3,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,40,MS2,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,33,MS1,,JR255A_krill_image_73.JPG,JR255A_krill_image_74.JPG
78,RMT8,2,24,J,Board 4,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,35,MS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,40,FS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,38,FS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,36,MS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,37,MS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,24,J,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,39,FS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,35,FS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,37,MS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,26,J,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,29,J,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,21,J,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,40,MS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,38,MS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,30,J,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,37,FS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,40,MS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,41,MS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,47,FS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,40,MS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,35,MS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,44,FS2,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,23,J,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
78,RMT8,2,32,FS1,,JR255A_krill_image_75.JPG,JR255A_krill_image_76.JPG
87,RMT8,1,51,MS3,Board 1,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,49,MS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,46,MS3,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,42,FS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,38,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,45,FS3,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,42,MS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,46,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,48,MS3,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,28,J,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,35,FS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,38,FS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,44,MS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,39,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,35,FS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,47,FS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,36,MS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,39,MS2,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,37,FS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,37,MS1,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,24,J,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,45,MS3,,JR255A_krill_image_85.JPG,JR255A_krill_image_86.JPG
87,RMT8,1,40,FS1,Board 2,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,42,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,41,MS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,37,FS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,42,MS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,36,MS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,39,MS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,44,FS3,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,47,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,44,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,40,MS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,40,MS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,42,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,40,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,47,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,41,MS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,31,J,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,36,FS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,37,MS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,43,MS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,43,MS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,44,MS3,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,43,MS1,,JR255A_krill_image_87.JPG,JR255A_krill_image_88.JPG
87,RMT8,1,45,FS2,Board 3,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,52,MS3,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,41,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,28,J,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,37,MS1,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,35,MS1,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,47,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,42,MS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,42,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,37,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,35,FS1,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,42,MS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,42,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,46,FS3,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,40,MS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,37,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,48,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,42,MS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,40,FS1,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,42,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,45,FS2,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,46,MS3,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,37,FS1,,JR255A_krill_image_89.JPG,JR255A_krill_image_90.JPG
87,RMT8,1,33,MS1,Board 4,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,37,MS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,41,FS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,37,FS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,32,FS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,40,MS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,45,MS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,36,FS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,42,FS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,39,MS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,42,MS3,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,43,MS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,45,MS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,40,FS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,44,FS3,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,36,MS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,40,MS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,38,MS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,39,FS3,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,43,MS3,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,41,FS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,44,MS3,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,43,FS2,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,25,FS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,1,37,FS1,,JR255A_krill_image_91.JPG,JR255A_krill_image_92.JPG
87,RMT8,2,24,J,Board 1,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,22,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,23,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,23,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,25,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,25,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,23,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,22,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,22,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,24,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,24,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,28,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,23,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,24,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,24,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,23,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,22,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,26,J,,JR255A_krill_image_77.JPG,JR255A_krill_image_78.JPG
87,RMT8,2,23,J,Board 2,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,25,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,23,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,25,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,25,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,24,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,23,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,22,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,23,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,26,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,24,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,24,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,25,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,22,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
87,RMT8,2,22,J,,JR255A_krill_image_79.JPG,JR255A_krill_image_80.JPG
